TARGET_CLASS,criterion,Coverage,Total_Goals,Covered_Goals,LineCoverage,LineCoverageBitString,BranchCoverage,BranchCoverageBitString,CBranchCoverage,CBranchCoverageBitString,WeakMutationScore,WeakMutationCoverageBitString,MethodTraceCoverage,MethodTraceCoverageBitString
com.axios.core.manager.DefaultTrustManager,LINE;BRANCH;CBRANCH;WEAKMUTATION;METHODTRACE,0.8371174728529122,1013,848,1.0,11111111,1.0,11111111,0.0,00000000,0.8399592252803262,111111111111111111111111111001111110111111111111101101111111100000000001111111110001000001111111111101110111111111111111111111110111111110111100111111111111111101111111100001111111111011111111111111111111111111111110011100000011111111111111111111110110000010111100111001110011100000111111111111111111111111111001111111010111111001011011111101111111111111111101111111101111111101110111111111110111110111110111101111111111111110110110000001110111111111111111111111111111111111110011111111111111111101001111111101111011111111110111111111010111111111111111110111111011011101110111111111111111111111111111111101101111111111111111111111111111111111110111111011111111011110111111111111111111111111111011111111111111111111111000001111111111111111111111110111011110111111111011101001110111100000111111101111111111011111100110100111111111011111111111111101101110111001111011000111011111001111111111011111111111111111111101111101111100111111111111111101111010111110101111111111111111111111111,1.0,11111111
com.axios.core.strem.HttpInputStream,LINE;BRANCH;CBRANCH;WEAKMUTATION;METHODTRACE,0.8269049858889934,1063,879,0.8518518518518519,111111111111111111111100001,0.6956521739130435,11111111111011110001000,0.30434782608695654,01100100000100010101000,0.8399592252803262,111111111111111111111111111001111110111111111111101101111111100000000001111111110001000001111111111101110111111111111111111111110111111110111100111111111111111101111111100001111111111011111111111111111111111111111110011100000011111111111111111111110110000010111100111001110011100000111111111111111111111111111001111111010111111001011011111101111111111111111101111111101111111101110111111111110111110111110111101111111111111110110110000001110111111111111111111111111111111111110011111111111111111101001111111101111011111111110111111111010111111111111111110111111011011101110111111111111111111111111111111101101111111111111111111111111111111111110111111011111111011110111111111111111111111111111011111111111111111111111000001111111111111111111111110111011110111111111011101001110111100000111111101111111111011111100110100111111111011111111111111101101110111001111011000111011111001111111111011111111111111111111101111101111100111111111111111101111010111110101111111111111111111111111,1.0,111111111
com.axios.core.assertion.Assert,LINE;BRANCH;CBRANCH;WEAKMUTATION;METHODTRACE,0.8271028037383178,1070,885,1.0,11111111111111111111111,1.0,1111111111111111111111111111,0.0,0000000000000000000000000000,0.8399592252803262,111111111111111111111111111001111110111111111111101101111111100000000001111111110001000001111111111101110111111111111111111111110111111110111100111111111111111101111111100001111111111011111111111111111111111111111110011100000011111111111111111111110110000010111100111001110011100000111111111111111111111111111001111111010111111001011011111101111111111111111101111111101111111101110111111111110111110111110111101111111111111110110110000001110111111111111111111111111111111111110011111111111111111101001111111101111011111111110111111111010111111111111111110111111011011101110111111111111111111111111111111101101111111111111111111111111111111111110111111011111111011110111111111111111111111111111011111111111111111111111000001111111111111111111111110111011110111111111011101001110111100000111111101111111111011111100110100111111111011111111111111101101110111001111011000111011111001111111111011111111111111111111101111101111100111111111111111101111010111110101111111111111111111111111,1.0,1111111111
com.axios.core.config.ssl.TrustAnyHostnameVerifier,LINE;BRANCH;CBRANCH;WEAKMUTATION;METHODTRACE,0.839231547017189,989,830,1.0,11,1.0,11,0.0,00,0.8399592252803262,111111111111111111111111111001111110111111111111101101111111100000000001111111110001000001111111111101110111111111111111111111110111111110111100111111111111111101111111100001111111111011111111111111111111111111111110011100000011111111111111111111110110000010111100111001110011100000111111111111111111111111111001111111010111111001011011111101111111111111111101111111101111111101110111111111110111110111110111101111111111111110110110000001110111111111111111111111111111111111110011111111111111111101001111111101111011111111110111111111010111111111111111110111111011011101110111111111111111111111111111111101101111111111111111111111111111111111110111111011111111011110111111111111111111111111111011111111111111111111111000001111111111111111111111110111011110111111111011101001110111100000111111101111111111011111100110100111111111011111111111111101101110111001111011000111011111001111111111011111111111111111111101111101111100111111111111111101111010111110101111111111111111111111111,1.0,11
com.axios.core.config.ssl.DefaultSSLFactory,LINE;BRANCH;CBRANCH;WEAKMUTATION;METHODTRACE,0.8387423935091278,986,827,0.5,01,1.0,1,0.0,0,0.8399592252803262,111111111111111111111111111001111110111111111111101101111111100000000001111111110001000001111111111101110111111111111111111111110111111110111100111111111111111101111111100001111111111011111111111111111111111111111110011100000011111111111111111111110110000010111100111001110011100000111111111111111111111111111001111111010111111001011011111101111111111111111101111111101111111101110111111111110111110111110111101111111111111110110110000001110111111111111111111111111111111111110011111111111111111101001111111101111011111111110111111111010111111111111111110111111011011101110111111111111111111111111111111101101111111111111111111111111111111111110111111011111111011110111111111111111111111111111011111111111111111111111000001111111111111111111111110111011110111111111011101001110111100000111111101111111111011111100110100111111111011111111111111101101110111001111011000111011111001111111111011111111111111111111101111101111100111111111111111101111010111110101111111111111111111111111,1.0,1
com.axios.core.config.ssl.DefaultSSLInfo,LINE;BRANCH;CBRANCH;WEAKMUTATION;METHODTRACE,0.8395939086294416,985,827,1.0,1,1.0,1,0.0,0,0.8399592252803262,111111111111111111111111111001111110111111111111101101111111100000000001111111110001000001111111111101110111111111111111111111110111111110111100111111111111111101111111100001111111111011111111111111111111111111111110011100000011111111111111111111110110000010111100111001110011100000111111111111111111111111111001111111010111111001011011111101111111111111111101111111101111111101110111111111110111110111110111101111111111111110110110000001110111111111111111111111111111111111110011111111111111111101001111111101111011111111110111111111010111111111111111110111111011011101110111111111111111111111111111111101101111111111111111111111111111111111110111111011111111011110111111111111111111111111111011111111111111111111111000001111111111111111111111110111011110111111111011101001110111100000111111101111111111011111100110100111111111011111111111111101101110111001111011000111011111001111111111011111111111111111111101111101111100111111111111111101111010111110101111111111111111111111111,1.0,1
com.axios.core.config.ssl.CustomProtocolsSSLFactory,LINE;BRANCH;CBRANCH;WEAKMUTATION;METHODTRACE,0.8306063522617901,1039,863,0.6296296296296297,111111111100100100100100111,1.0,11111111111,0.18181818181818182,00100000010,0.8399592252803262,111111111111111111111111111001111110111111111111101101111111100000000001111111110001000001111111111101110111111111111111111111110111111110111100111111111111111101111111100001111111111011111111111111111111111111111110011100000011111111111111111111110110000010111100111001110011100000111111111111111111111111111001111111010111111001011011111101111111111111111101111111101111111101110111111111110111110111110111101111111111111110110110000001110111111111111111111111111111111111110011111111111111111101001111111101111011111111110111111111010111111111111111110111111011011101110111111111111111111111111111111101101111111111111111111111111111111111110111111011111111011110111111111111111111111111111011111111111111111111111000001111111111111111111111110111011110111111111011101001110111100000111111101111111111011111100110100111111111011111111111111101101110111001111011000111011111001111111111011111111111111111111101111101111100111111111111111101111010111110101111111111111111111111111,1.0,111111111
com.axios.core.config.ssl.SSLProtocols,LINE;BRANCH;CBRANCH;WEAKMUTATION;METHODTRACE,0.8399592252803262,981,824,1.0,1,1.0,1,1.0,1,0.8399592252803262,111111111111111111111111111001111110111111111111101101111111100000000001111111110001000001111111111101110111111111111111111111110111111110111100111111111111111101111111100001111111111011111111111111111111111111111110011100000011111111111111111111110110000010111100111001110011100000111111111111111111111111111001111111010111111001011011111101111111111111111101111111101111111101110111111111110111110111110111101111111111111110110110000001110111111111111111111111111111111111110011111111111111111101001111111101111011111111110111111111010111111111111111110111111011011101110111111111111111111111111111111101101111111111111111111111111111111111110111111011111111011110111111111111111111111111111011111111111111111111111000001111111111111111111111110111011110111111111011101001110111100000111111101111111111011111100110100111111111011111111111111101101110111001111011000111011111001111111111011111111111111111111101111101111100111111111111111101111010111110101111111111111111111111111,1.0,1
com.axios.core.config.ssl.AndroidSupportSSLFactory,LINE;BRANCH;CBRANCH;WEAKMUTATION;METHODTRACE,0.8397565922920892,986,828,1.0,11,1.0,1,0.0,0,0.8399592252803262,111111111111111111111111111001111110111111111111101101111111100000000001111111110001000001111111111101110111111111111111111111110111111110111100111111111111111101111111100001111111111011111111111111111111111111111110011100000011111111111111111111110110000010111100111001110011100000111111111111111111111111111001111111010111111001011011111101111111111111111101111111101111111101110111111111110111110111110111101111111111111110110110000001110111111111111111111111111111111111110011111111111111111101001111111101111011111111110111111111010111111111111111110111111011011101110111111111111111111111111111111101101111111111111111111111111111111111110111111011111111011110111111111111111111111111111011111111111111111111111000001111111111111111111111110111011110111111111011101001110111100000111111101111111111011111100110100111111111011111111111111101101110111001111011000111011111001111111111011111111111111111111101111101111100111111111111111101111010111110101111111111111111111111111,1.0,1
com.axios.core.config.global.HttpGlobalConfig,LINE;BRANCH;CBRANCH;WEAKMUTATION;METHODTRACE,0.8382936507936508,1008,845,1.0,111111111,1.0,111111,0.0,000000,0.8399592252803262,111111111111111111111111111001111110111111111111101101111111100000000001111111110001000001111111111101110111111111111111111111110111111110111100111111111111111101111111100001111111111011111111111111111111111111111110011100000011111111111111111111110110000010111100111001110011100000111111111111111111111111111001111111010111111001011011111101111111111111111101111111101111111101110111111111110111110111110111101111111111111110110110000001110111111111111111111111111111111111110011111111111111111101001111111101111011111111110111111111010111111111111111110111111011011101110111111111111111111111111111111101101111111111111111111111111111111111110111111011111111011110111111111111111111111111111011111111111111111111111000001111111111111111111111110111011110111111111011101001110111100000111111101111111111011111100110100111111111011111111111111101101110111001111011000111011111001111111111011111111111111111111101111101111100111111111111111101111010111110101111111111111111111111111,1.0,111111
com.axios.core.config.global.GlobalHeaders,LINE;BRANCH;CBRANCH;WEAKMUTATION;METHODTRACE,0.8224043715846995,1098,903,0.9090909090909091,11111111111011110111111111011111111011111111,0.8666666666666667,111111111111011111110111011011,0.0,000000000000000000000000000000,0.8399592252803262,111111111111111111111111111001111110111111111111101101111111100000000001111111110001000001111111111101110111111111111111111111110111111110111100111111111111111101111111100001111111111011111111111111111111111111111110011100000011111111111111111111110110000010111100111001110011100000111111111111111111111111111001111111010111111001011011111101111111111111111101111111101111111101110111111111110111110111110111101111111111111110110110000001110111111111111111111111111111111111110011111111111111111101001111111101111011111111110111111111010111111111111111110111111011011101110111111111111111111111111111111101101111111111111111111111111111111111110111111011111111011110111111111111111111111111111011111111111111111111111000001111111111111111111111110111011110111111111011101001110111100000111111101111111111011111100110100111111111011111111111111101101110111001111011000111011111001111111111011111111111111111111101111101111100111111111111111101111010111110101111111111111111111111111,1.0,1111111111111
com.axios.core.config.global.GlobalCookieManager,LINE;BRANCH;CBRANCH;WEAKMUTATION;METHODTRACE,0.8369140625,1024,857,0.8947368421052632,1111111110111111011,1.0,111111111,0.1111111111111111,000001000,0.8399592252803262,111111111111111111111111111001111110111111111111101101111111100000000001111111110001000001111111111101110111111111111111111111110111111110111100111111111111111101111111100001111111111011111111111111111111111111111110011100000011111111111111111111110110000010111100111001110011100000111111111111111111111111111001111111010111111001011011111101111111111111111101111111101111111101110111111111110111110111110111101111111111111110110110000001110111111111111111111111111111111111110011111111111111111101001111111101111011111111110111111111010111111111111111110111111011011101110111111111111111111111111111111101101111111111111111111111111111111111110111111011111111011110111111111111111111111111111011111111111111111111111000001111111111111111111111110111011110111111111011101001110111100000111111101111111111011111100110100111111111011111111111111101101110111001111011000111011111001111111111011111111111111111111101111101111100111111111111111101111010111110101111111111111111111111111,1.0,111111
com.axios.core.map.TableMap,LINE;BRANCH;CBRANCH;WEAKMUTATION;METHODTRACE,0.822429906542056,1284,1056,0.8867924528301887,1100011111111011110111111111111111111111111111111111111111111111111111111111011111111111111101100000111111,0.8505747126436781,011111111111110111111111111111111111111011011000011111111011101011111111111011011111111,0.47126436781609193,000101010111000000101001100010111110100011110101010101100001101000101111011100101001000,0.8399592252803262,111111111111111111111111111001111110111111111111101101111111100000000001111111110001000001111111111101110111111111111111111111110111111110111100111111111111111101111111100001111111111011111111111111111111111111111110011100000011111111111111111111110110000010111100111001110011100000111111111111111111111111111001111111010111111001011011111101111111111111111101111111101111111101110111111111110111110111110111101111111111111110110110000001110111111111111111111111111111111111110011111111111111111101001111111101111011111111110111111111010111111111111111110111111011011101110111111111111111111111111111111101101111111111111111111111111111111111110111111011111111011110111111111111111111111111111011111111111111111111111000001111111111111111111111110111011110111111111011101001110111100000111111101111111111011111100110100111111111011111111111111101101110111001111011000111011111001111111111011111111111111111111101111101111100111111111111111101111010111110101111111111111111111111111,1.0,11111111111111111111111
com.axios.core.map.MapWrapper,LINE;BRANCH;CBRANCH;WEAKMUTATION;METHODTRACE,0.8281110116383169,1117,925,0.975,1111111111111111111101111111111111111111,1.0,1111111111111111111111111111111111,0.0,0000000000000000000000000000000000,0.8399592252803262,111111111111111111111111111001111110111111111111101101111111100000000001111111110001000001111111111101110111111111111111111111110111111110111100111111111111111101111111100001111111111011111111111111111111111111111110011100000011111111111111111111110110000010111100111001110011100000111111111111111111111111111001111111010111111001011011111101111111111111111101111111101111111101110111111111110111110111110111101111111111111110110110000001110111111111111111111111111111111111110011111111111111111101001111111101111011111111110111111111010111111111111111110111111011011101110111111111111111111111111111111101101111111111111111111111111111111111110111111011111111011110111111111111111111111111111011111111111111111111111000001111111111111111111111110111011110111111111011101001110111100000111111101111111111011111100110100111111111011111111111111101101110111001111011000111011111001111111111011111111111111111111101111101111100111111111111111101111010111110101111111111111111111111111,1.0,1111111111111111111111111111
com.axios.core.map.CustomKeyMap,LINE;BRANCH;CBRANCH;WEAKMUTATION;METHODTRACE,0.8369351669941061,1018,852,1.0,11111111111,1.0,111111111,0.0,000000000,0.8399592252803262,111111111111111111111111111001111110111111111111101101111111100000000001111111110001000001111111111101110111111111111111111111110111111110111100111111111111111101111111100001111111111011111111111111111111111111111110011100000011111111111111111111110110000010111100111001110011100000111111111111111111111111111001111111010111111001011011111101111111111111111101111111101111111101110111111111110111110111110111101111111111111110110110000001110111111111111111111111111111111111110011111111111111111101001111111101111011111111110111111111010111111111111111110111111011011101110111111111111111111111111111111101101111111111111111111111111111111111110111111011111111011110111111111111111111111111111011111111111111111111111000001111111111111111111111110111011110111111111011101001110111100000111111101111111111011111100110100111111111011111111111111101101110111001111011000111011111001111111111011111111111111111111101111101111100111111111111111101111010111110101111111111111111111111111,1.0,11111111
com.axios.core.map.CaseInsensitiveMap,LINE;BRANCH;CBRANCH;WEAKMUTATION;METHODTRACE,0.8403940886699507,1015,853,1.0,11111111111111,1.0,1111111,0.2857142857142857,0011000,0.8399592252803262,111111111111111111111111111001111110111111111111101101111111100000000001111111110001000001111111111101110111111111111111111111110111111110111100111111111111111101111111100001111111111011111111111111111111111111111110011100000011111111111111111111110110000010111100111001110011100000111111111111111111111111111001111111010111111001011011111101111111111111111101111111101111111101110111111111110111110111110111101111111111111110110110000001110111111111111111111111111111111111110011111111111111111101001111111101111011111111110111111111010111111111111111110111111011011101110111111111111111111111111111111101101111111111111111111111111111111111110111111011111111011110111111111111111111111111111011111111111111111111111000001111111111111111111111110111011110111111111011101001110111100000111111101111111111011111100110100111111111011111111111111101101110111001111011000111011111001111111111011111111111111111111101111101111100111111111111111101111010111110101111111111111111111111111,1.0,111111
com.axios.response.Response,LINE;BRANCH;CBRANCH;WEAKMUTATION;METHODTRACE,0.8386783284742468,1029,863,1.0,111111111111111111111,1.0,111111111,0.0,000000000,0.8399592252803262,111111111111111111111111111001111110111111111111101101111111100000000001111111110001000001111111111101110111111111111111111111110111111110111100111111111111111101111111100001111111111011111111111111111111111111111110011100000011111111111111111111110110000010111100111001110011100000111111111111111111111111111001111111010111111001011011111101111111111111111101111111101111111101110111111111110111110111110111101111111111111110110110000001110111111111111111111111111111111111110011111111111111111101001111111101111011111111110111111111010111111111111111110111111011011101110111111111111111111111111111111101101111111111111111111111111111111111110111111011111111011110111111111111111111111111111011111111111111111111111000001111111111111111111111110111011110111111111011101001110111100000111111101111111111011111100110100111111111011111111111111101101110111001111011000111011111001111111111011111111111111111111101111101111100111111111111111101111010111110101111111111111111111111111,1.0,111111111
com.axios.response.HttpResponse,LINE;BRANCH;CBRANCH;WEAKMUTATION;METHODTRACE,0.7569444444444444,1296,981,0.6518518518518519,111111111111000111111111110011110111111000000111111111100110111011111111011111000000011111111111111101111001011111110000000000000000000,0.46153846153846156,111111111111111111100000101000000111000000011011010001000010110100000100000001,0.11538461538461539,000100001000110000000000001000000000000000000000000000000010000000101100000000,0.8399592252803262,111111111111111111111111111001111110111111111111101101111111100000000001111111110001000001111111111101110111111111111111111111110111111110111100111111111111111101111111100001111111111011111111111111111111111111111110011100000011111111111111111111110110000010111100111001110011100000111111111111111111111111111001111111010111111001011011111101111111111111111101111111101111111101110111111111110111110111110111101111111111111110110110000001110111111111111111111111111111111111110011111111111111111101001111111101111011111111110111111111010111111111111111110111111011011101110111111111111111111111111111111101101111111111111111111111111111111111110111111011111111011110111111111111111111111111111011111111111111111111111000001111111111111111111111110111011110111111111011101001110111100000111111101111111111011111100110100111111111011111111111111101101110111001111011000111011111001111111111011111111111111111111101111101111100111111111111111101111010111110101111111111111111111111111,1.0,111111111111111111111111
com.axios.method.Method,LINE;BRANCH;CBRANCH;WEAKMUTATION;METHODTRACE,0.8391038696537678,982,824,1.0,1,1.0,1,1.0,1,0.8399592252803262,111111111111111111111111111001111110111111111111101101111111100000000001111111110001000001111111111101110111111111111111111111110111111110111100111111111111111101111111100001111111111011111111111111111111111111111110011100000011111111111111111111110110000010111100111001110011100000111111111111111111111111111001111111010111111001011011111101111111111111111101111111101111111101110111111111110111110111110111101111111111111110110110000001110111111111111111111111111111111111110011111111111111111101001111111101111011111111110111111111010111111111111111110111111011011101110111111111111111111111111111111101101111111111111111111111111111111111110111111011111111011110111111111111111111111111111011111111111111111111111000001111111111111111111111110111011110111111111011101001110111100000111111101111111111011111100110100111111111011111111111111101101110111001111011000111011111001111111111011111111111111111111101111101111100111111111111111101111010111110101111111111111111111111111,0.0,0
com.axios.request.Body,LINE;BRANCH;CBRANCH;WEAKMUTATION;METHODTRACE,0.8392504930966469,1014,851,1.0,1111111111111111,1.0,111111,0.0,000000,0.8399592252803262,111111111111111111111111111001111110111111111111101101111111100000000001111111110001000001111111111101110111111111111111111111110111111110111100111111111111111101111111100001111111111011111111111111111111111111111110011100000011111111111111111111110110000010111100111001110011100000111111111111111111111111111001111111010111111001011011111101111111111111111101111111101111111101110111111111110111110111110111101111111111111110110110000001110111111111111111111111111111111111110011111111111111111101001111111101111011111111110111111111010111111111111111110111111011011101110111111111111111111111111111111101101111111111111111111111111111111111110111111011111111011110111111111111111111111111111011111111111111111111111000001111111111111111111111110111011110111111111011101001110111100000111111101111111111011111100110100111111111011111111111111101101110111001111011000111011111001111111111011111111111111111111101111101111100111111111111111101111010111110101111111111111111111111111,1.0,11111
com.axios.request.Request,LINE;BRANCH;CBRANCH;WEAKMUTATION;METHODTRACE,0.8394088669950739,1015,852,1.0,11111111111111111,1.0,111111,0.0,000000,0.8399592252803262,111111111111111111111111111001111110111111111111101101111111100000000001111111110001000001111111111101110111111111111111111111110111111110111100111111111111111101111111100001111111111011111111111111111111111111111110011100000011111111111111111111110110000010111100111001110011100000111111111111111111111111111001111111010111111001011011111101111111111111111101111111101111111101110111111111110111110111110111101111111111111110110110000001110111111111111111111111111111111111110011111111111111111101001111111101111011111111110111111111010111111111111111110111111011011101110111111111111111111111111111111101101111111111111111111111111111111111110111111011111111011110111111111111111111111111111011111111111111111111111000001111111111111111111111110111011110111111111011101001110111100000111111101111111111011111100110100111111111011111111111111101101110111001111011000111011111001111111111011111111111111111111101111101111100111111111111111101111010111110101111111111111111111111111,1.0,11111
com.axios.Axios,LINE;BRANCH;CBRANCH;WEAKMUTATION;METHODTRACE,0.795551753635586,1169,930,0.6716417910447762,1000000000000001111111011001111111110111111111000011111111111111111,0.7857142857142857,001110110111000111101111011111111111111111,0.0,000000000000000000000000000000000000000000,0.8399592252803262,111111111111111111111111111001111110111111111111101101111111100000000001111111110001000001111111111101110111111111111111111111110111111110111100111111111111111101111111100001111111111011111111111111111111111111111110011100000011111111111111111111110110000010111100111001110011100000111111111111111111111111111001111111010111111001011011111101111111111111111101111111101111111101110111111111110111110111110111101111111111111110110110000001110111111111111111111111111111111111110011111111111111111101001111111101111011111111110111111111010111111111111111110111111011011101110111111111111111111111111111111101101111111111111111111111111111111111110111111011111111011110111111111111111111111111111011111111111111111111111000001111111111111111111111110111011110111111111011101001110111100000111111101111111111011111100110100111111111011111111111111101101110111001111011000111011111001111111111011111111111111111111101111101111100111111111111111101111010111110101111111111111111111111111,0.7567567567567568,1000000101111111111101011111111111111
com.axios.exception.HttpException,LINE;BRANCH;CBRANCH;WEAKMUTATION;METHODTRACE,0.8395560040363269,991,832,1.0,1111,1.0,11,0.0,00,0.8399592252803262,111111111111111111111111111001111110111111111111101101111111100000000001111111110001000001111111111101110111111111111111111111110111111110111100111111111111111101111111100001111111111011111111111111111111111111111110011100000011111111111111111111110110000010111100111001110011100000111111111111111111111111111001111111010111111001011011111101111111111111111101111111101111111101110111111111110111110111110111101111111111111110110110000001110111111111111111111111111111111111110011111111111111111101001111111101111011111111110111111111010111111111111111110111111011011101110111111111111111111111111111111101101111111111111111111111111111111111110111111011111111011110111111111111111111111111111011111111111111111111111000001111111111111111111111110111011110111111111011101001110111100000111111101111111111011111100110100111111111011111111111111101101110111001111011000111011111001111111111011111111111111111111101111101111100111111111111111101111010111110101111111111111111111111111,1.0,11
com.axios.exception.IORuntimeException,LINE;BRANCH;CBRANCH;WEAKMUTATION;METHODTRACE,0.8395560040363269,991,832,1.0,1111,1.0,11,0.0,00,0.8399592252803262,111111111111111111111111111001111110111111111111101101111111100000000001111111110001000001111111111101110111111111111111111111110111111110111100111111111111111101111111100001111111111011111111111111111111111111111110011100000011111111111111111111110110000010111100111001110011100000111111111111111111111111111001111111010111111001011011111101111111111111111101111111101111111101110111111111110111110111110111101111111111111110110110000001110111111111111111111111111111111111110011111111111111111101001111111101111011111111110111111111010111111111111111110111111011011101110111111111111111111111111111111101101111111111111111111111111111111111110111111011111111011110111111111111111111111111111011111111111111111111111000001111111111111111111111110111011110111111111011101001110111100000111111101111111111011111100110100111111111011111111111111101101110111001111011000111011111001111111111011111111111111111111101111101111100111111111111111101111010111110101111111111111111111111111,1.0,11
com.axios.exception.ConnException,LINE;BRANCH;CBRANCH;WEAKMUTATION;METHODTRACE,0.8395560040363269,991,832,1.0,1111,1.0,11,0.0,00,0.8399592252803262,111111111111111111111111111001111110111111111111101101111111100000000001111111110001000001111111111101110111111111111111111111110111111110111100111111111111111101111111100001111111111011111111111111111111111111111110011100000011111111111111111111110110000010111100111001110011100000111111111111111111111111111001111111010111111001011011111101111111111111111101111111101111111101110111111111110111110111110111101111111111111110110110000001110111111111111111111111111111111111110011111111111111111101001111111101111011111111110111111111010111111111111111110111111011011101110111111111111111111111111111111101101111111111111111111111111111111111110111111011111111011110111111111111111111111111111011111111111111111111111000001111111111111111111111110111011110111111111011101001110111100000111111101111111111011111100110100111111111011111111111111101101110111001111011000111011111001111111111011111111111111111111101111101111100111111111111111101111010111110101111111111111111111111111,1.0,11
com.axios.exception.NoResourceException,LINE;BRANCH;CBRANCH;WEAKMUTATION;METHODTRACE,0.8395560040363269,991,832,1.0,1111,1.0,11,0.0,00,0.8399592252803262,111111111111111111111111111001111110111111111111101101111111100000000001111111110001000001111111111101110111111111111111111111110111111110111100111111111111111101111111100001111111111011111111111111111111111111111110011100000011111111111111111111110110000010111100111001110011100000111111111111111111111111111001111111010111111001011011111101111111111111111101111111101111111101110111111111110111110111110111101111111111111110110110000001110111111111111111111111111111111111110011111111111111111101001111111101111011111111110111111111010111111111111111110111111011011101110111111111111111111111111111111101101111111111111111111111111111111111110111111011111111011110111111111111111111111111111011111111111111111111111000001111111111111111111111110111011110111111111011101001110111100000111111101111111111011111100110100111111111011111111111111101101110111001111011000111011111001111111111011111111111111111111101111101111100111111111111111101111010111110101111111111111111111111111,1.0,11
com.axios.header.Header,LINE;BRANCH;CBRANCH;WEAKMUTATION;METHODTRACE,0.8391959798994975,995,835,1.0,11111,1.0,111,0.0,000,0.8399592252803262,111111111111111111111111111001111110111111111111101101111111100000000001111111110001000001111111111101110111111111111111111111110111111110111100111111111111111101111111100001111111111011111111111111111111111111111110011100000011111111111111111111110110000010111100111001110011100000111111111111111111111111111001111111010111111001011011111101111111111111111101111111101111111101110111111111110111110111110111101111111111111110110110000001110111111111111111111111111111111111110011111111111111111101001111111101111011111111110111111111010111111111111111110111111011011101110111111111111111111111111111111101101111111111111111111111111111111111110111111011111111011110111111111111111111111111111011111111111111111111111000001111111111111111111111110111011110111111111011101001110111100000111111101111111111011111100110100111111111011111111111111101101110111001111011000111011111001111111111011111111111111111111101111101111100111111111111111101111010111110101111111111111111111111111,1.0,111
com.axios.header.RequestHeader,LINE;BRANCH;CBRANCH;WEAKMUTATION;METHODTRACE,0.8397177419354839,992,833,1.0,11111,1.0,11,0.0,00,0.8399592252803262,111111111111111111111111111001111110111111111111101101111111100000000001111111110001000001111111111101110111111111111111111111110111111110111100111111111111111101111111100001111111111011111111111111111111111111111110011100000011111111111111111111110110000010111100111001110011100000111111111111111111111111111001111111010111111001011011111101111111111111111101111111101111111101110111111111110111110111110111101111111111111110110110000001110111111111111111111111111111111111110011111111111111111101001111111101111011111111110111111111010111111111111111110111111011011101110111111111111111111111111111111101101111111111111111111111111111111111110111111011111111011110111111111111111111111111111011111111111111111111111000001111111111111111111111110111011110111111111011101001110111100000111111101111111111011111100110100111111111011111111111111101101110111001111011000111011111001111111111011111111111111111111101111101111100111111111111111101111010111110101111111111111111111111111,1.0,11
com.axios.cookie.ThreadLocalCookieStore,LINE;BRANCH;CBRANCH;WEAKMUTATION;METHODTRACE,0.837890625,1024,858,1.0,111111111111,1.0,11111111111,0.18181818181818182,10000000010,0.8399592252803262,111111111111111111111111111001111110111111111111101101111111100000000001111111110001000001111111111101110111111111111111111111110111111110111100111111111111111101111111100001111111111011111111111111111111111111111110011100000011111111111111111111110110000010111100111001110011100000111111111111111111111111111001111111010111111001011011111101111111111111111101111111101111111101110111111111110111110111110111101111111111111110110110000001110111111111111111111111111111111111110011111111111111111101001111111101111011111111110111111111010111111111111111110111111011011101110111111111111111111111111111111101101111111111111111111111111111111111110111111011111111011110111111111111111111111111111011111111111111111111111000001111111111111111111111110111011110111111111011101001110111100000111111101111111111011111100110100111111111011111111111111101101110111001111011000111011111001111111111011111111111111111111101111101111100111111111111111101111010111110101111111111111111111111111,1.0,111111111
com.axios.status.Status,LINE;BRANCH;CBRANCH;WEAKMUTATION;METHODTRACE,0.8341608738828202,1007,840,1.0,11111,1.0,1111111111,0.0,0000000000,0.8399592252803262,111111111111111111111111111001111110111111111111101101111111100000000001111111110001000001111111111101110111111111111111111111110111111110111100111111111111111101111111100001111111111011111111111111111111111111111110011100000011111111111111111111110110000010111100111001110011100000111111111111111111111111111001111111010111111001011011111101111111111111111101111111101111111101110111111111110111110111110111101111111111111110110110000001110111111111111111111111111111111111110011111111111111111101001111111101111011111111110111111111010111111111111111110111111011011101110111111111111111111111111111111101101111111111111111111111111111111111110111111011111111011110111111111111111111111111111011111111111111111111111000001111111111111111111111110111011110111111111011101001110111100000111111101111111111011111100110100111111111011111111111111101101110111001111011000111011111001111111111011111111111111111111101111101111100111111111111111101111010111110101111111111111111111111111,1.0,1
